,type_kt,type_rt,type_ok,elevator,energy_class,neighborhood,price,price_per_square_meter,number_of_rooms,rooms,square_meters,year,condition,floor_num,top_floor,bottom_floor,floor_frac,lat,lng
582,1,0,0,0,,Kaartinkaupunki,249000,7662,1,h+avok.,32.5,1882,2,3.0,True,False,1.0,60.16520079999999,24.9489715
583,1,0,0,0,E2007,Puotila,127000,3848,1,"h, kk,p",33.0,1961,1,2.0,False,False,0.5,60.2121725,25.0961086
584,1,0,0,1,,Punavuori,332000,8300,1, h+kt,40.0,1937,2,2.0,False,False,0.4,60.1617225,24.9364126
585,1,0,0,0,E2007,Vallila,100000,4762,1," h, kph, avok ",21.0,1925,0,3.0,False,False,0.75,60.19443539999999,24.9570247
586,1,0,0,0,,Torkkelinmäki,168000,7401,1,"h,avok,wc,suihku",22.7,1927,1,4.0,True,False,1.0,60.1853784,24.9565782
587,1,0,0,1,D2007,Konala,102000,4080,1,h+kk,25.0,1963,1,1.0,False,False,0.25,60.2369883,24.8449882
588,1,0,0,0,F2007,Etelä-haaga,163800,6552,1,h+kph+kk+parveke,25.0,1961,1,2.0,False,False,0.6666666666666666,60.21249009999999,24.8983908
589,1,0,0,1,E2007,Lauttasaari,168000,6109,1,h + alkovi + kk,27.5,1963,1,3.0,False,False,0.75,60.1573302,24.8772531
590,1,0,0,0,D,Mellunmäki,99000,3300,1,"h, kk, kph",30.0,1974,1,3.0,True,False,1.0,60.2372171,25.1140828
591,1,0,0,0,,Konala,120000,3871,1,"h, avokeitti...",31.0,1963,2,3.0,False,False,0.75,60.2369883,24.8449882
592,1,0,0,0,,Vuosaari,112500,3409,1,"h, kk, kph",33.0,1964,1,1.0,False,False,0.3333333333333333,60.2087898,25.1437314
593,1,0,0,1,G,Torkkelinmäki,240000,6877,1,"h, alkovi, k, kph",34.9,1938,2,7.0,True,False,1.0,60.1853784,24.9565782
594,1,0,0,1,E2007,Puotinharju,126000,5362,1,"h, kk, parveke",23.5,1963,2,4.0,False,False,0.4444444444444444,60.2128881,25.0778804
595,1,0,0,1,,Munkkiniemi,167000,6680,1,"h, kk, kph, p",25.0,1956,1,6.0,False,False,0.8571428571428571,60.19827029999999,24.8759886
596,1,0,0,0,,Alppila,152000,5961,1,h+kk+wc,25.5,1936,1,4.0,True,False,1.0,60.19186920000001,24.9426148
597,1,0,0,0,F2007,Mellunmäki,103000,3679,1,h+pk,28.0,1969,1,3.0,True,False,1.0,60.2372171,25.1140828
598,1,0,0,0,,Vallila,190000,5758,1,"h, alkovi, k, kph",33.0,1950,1,2.0,False,False,0.5,60.19443539999999,24.9570247
599,1,0,0,1,F,Kamppi,195000,8667,1,h+kt+kph,22.5,1929,1,2.0,False,False,0.4,60.16745770000001,24.9310748
600,1,0,0,1,E2007,Lauttasaari,170000,6182,1,h + alkovi + kk,27.5,1963,1,4.0,True,False,1.0,60.1573302,24.8772531
601,1,0,0,1,E2007,Puotinharju,117400,3913,1,h+alkovi+kk+vh...,30.0,1962,1,1.0,False,False,0.14285714285714285,60.2128881,25.0778804
602,1,0,0,1,,Munkkivuori,128000,4211,1,"h, kk, kph",30.4,1958,0,5.0,False,False,0.625,60.2067036,24.8712125
603,1,0,0,1,D2007,Kallio,176000,6331,1,"h, avokeitti...",27.8,1937,2,2.0,False,False,0.2857142857142857,60.18428689999999,24.9492728
604,1,0,0,0,E,Länsi-pakila,145000,4754,1," h, kk, kph, p...",30.5,1963,2,1.0,False,False,0.3333333333333333,60.24112529999999,24.9271192
605,1,0,0,1,E2007,Pihlajamäki,105000,3281,1,H + kk,32.0,1964,2,5.0,False,False,0.625,60.2347506,25.0103757
606,1,0,0,1,,Kallio,173000,4806,1,h+avok+kh,36.0,1930,2,4.0,False,False,0.5714285714285714,60.18428689999999,24.9492728
607,1,0,0,1,,Ullanlinna,312000,8211,1,"h, k, parvi, kph",38.0,1906,2,2.0,False,False,0.4,60.1584139,24.9490399
608,1,0,0,1,D,Alppila,163000,6573,1,"h, kk, wc",24.8,1929,0,4.0,False,False,0.6666666666666666,60.19186920000001,24.9426148
609,1,0,0,1,E2007,Lauttasaari,170000,6071,1,h + alkovi + kk,28.0,1963,1,3.0,False,False,0.75,60.1573302,24.8772531
610,1,0,0,0,E,Siltamäki,119005,4327,1,"h, avok, p",27.5,1971,2,2.0,True,False,1.0,60.2743875,24.9894399
611,1,0,0,1,E,Pukinmäki,148000,4698,1,"h, kk, kph, p",31.5,1992,2,2.0,False,False,0.4,60.24496019999999,24.9890411
612,1,0,0,1,C,Herttoniemi,272500,7267,2,h+avok.+vh+kph...,37.5,2017,2,7.0,False,False,0.875,60.19473499999999,25.0326173
613,1,0,0,0,D2007,Pohjois-Meilahti,255000,6711,2," h, kk, kh, p",38.0,1951,1,2.0,False,False,0.5,60.18237120000001,24.8835707
614,1,0,0,1,C,Herttoniemi,246870,5611,2,h+kt,44.0,2019,2,2.0,False,False,0.2857142857142857,60.19473499999999,25.0326173
615,1,0,0,1,,Sörnäinen,310000,6813,2,"h, kph, alkovi",45.5,1927,2,6.0,False,False,0.8571428571428571,60.1864219,24.9689707
616,1,0,0,1,F2013,Lauttasaari,347000,7305,2,"h, kk, p",47.5,1954,2,5.0,True,False,1.0,60.1573302,24.8772531
617,1,0,0,1,C2007,Vallila,300000,6122,2,"h, k, s, p",49.0,2010,2,1.0,False,False,0.16666666666666666,60.19443539999999,24.9570247
618,1,0,0,1,F,Viikinmäki,245000,4900,2,"h, k, s, teras...",50.0,2004,2,8.0,True,False,1.0,60.22780239999999,24.9943347
619,1,0,0,1,E,Harju,288678,5660,2,h+k+kph+parveke,51.0,1966,2,5.0,False,False,0.7142857142857143,60.1882578,24.955949
620,1,0,0,1,,Kontula,148500,2560,2,h+avok.+kh+p,58.0,1970,2,8.0,False,False,0.8888888888888888,60.23661,25.0836227
621,1,0,0,0,F,Tapaninvainio,180000,3077,2,"h, k, s, parv.",58.5,1994,1,2.0,False,False,0.6666666666666666,60.25848389999999,24.9850676
622,1,0,0,1,,Alppila,311500,5192,2,h+k+kph+p,60.0,1970,2,5.0,False,False,0.8333333333333334,60.19186920000001,24.9426148
623,1,0,0,1,D2012,Lauttasaari,350000,5426,2,"h, k, kph, s, ...",64.5,2001,2,2.0,False,False,0.25,60.1573302,24.8772531
624,1,0,0,1,E2007,Lauttasaari,444000,6727,2,"h, k, s, p",66.0,2000,2,3.0,False,False,0.75,60.1573302,24.8772531
625,1,0,0,0,E,Siltasaari,487000,6244,2,"h, k, kh",78.0,1906,2,2.0,False,False,0.6666666666666666,60.17836810000001,24.949714
626,1,0,0,1,,Lauttasaari,410000,5250,2,"h, halli, k, kph",78.1,1940,2,5.0,False,False,0.8333333333333334,60.1573302,24.8772531
627,1,0,0,1,F,Kruununhaka,480000,6000,2,h+k+et+halli+p...,80.0,1890,2,3.0,False,False,0.6,60.1721106,24.9579177
628,1,0,0,0,,Arabianranta,259000,6395,2," H, KK, KPH, L...",40.5,2007,2,4.0,False,False,0.5,60.2014453,24.966774
629,1,0,0,1,,Katajanokka,314000,7566,2,h+kk+kph+s+p,41.5,1903,2,2.0,False,False,0.4,60.16623689999999,24.968161
630,1,0,0,1,,Pohjois-Meilahti,286000,6810,2,"h, avokeitti...",42.0,1941,2,3.0,False,False,0.5,60.18237120000001,24.8835707
631,1,0,0,0,D2007,Pohjois-haaga,217000,4989,2,"h, k, kph ja vh",43.5,1957,2,1.0,False,False,0.3333333333333333,60.2245435,24.8977538
632,1,0,0,1,F2013,Länsi-pasila,232000,5099,2,"h, kk,rt,kph j...",45.5,1981,1,1.0,False,False,0.2,60.1989806,24.9328452
633,1,0,0,1,C,Vallila,336000,6788,2,h+avok+kph+s+l...,49.5,2015,2,2.0,False,False,0.2,60.19443539999999,24.9570247
634,1,0,0,1,F,Vuosaari,150000,2941,2,h+k+kph+parv,51.0,1965,1,2.0,False,False,0.4,60.2087898,25.1437314
635,1,0,0,0,,Vallila,230000,4510,2,"h, k, kph",51.0,1927,0,2.0,False,False,0.5,60.19443539999999,24.9570247
636,1,0,0,1,E2007,Vuosaari,160000,2991,2,"h,k,kph,las.pa...",53.5,1965,2,5.0,True,False,1.0,60.2087898,25.1437314
637,1,0,0,0,F2007,Käpylä,257000,4759,2,"h, k, kph, parv.",54.0,1952,1,4.0,True,False,1.0,60.21416300000001,24.950781
638,1,0,0,0,,Eira,535000,8629,2," h, avok, kph, vh",62.0,1913,2,1.0,False,False,0.25,60.15517490000001,24.9381901
639,1,0,0,1,E2007,Etu-Töölö,598000,9130,2,"-3 h, avok, kh...",65.5,1912,2,6.0,True,False,1.0,60.1738218,24.9185301
640,1,0,0,0,,Vallila,302000,6439,2,"h, k ja kph",46.9,1925,1,3.0,False,False,0.6,60.19443539999999,24.9570247
641,1,0,0,0,F2013,Laajasalo,168000,3464,2,"h, kk, kph, vh...",48.5,1975,2,2.0,False,False,0.6666666666666666,60.1719713,25.0432585
642,1,0,0,0,E,Kannelmäki,175000,3500,2,h+kk,50.0,1959,2,2.0,False,False,0.6666666666666666,60.24169730000001,24.8854207
643,1,0,0,1,E2013,Hermanni,285000,5377,2,h+k+kh+alk,53.0,1958,2,6.0,True,False,1.0,60.1950971,24.9667755
644,1,0,0,1,,Etu-Töölö,325000,6019,2,"h, kk, kph, vh",54.0,1938,1,1.0,False,False,0.14285714285714285,60.1738218,24.9185301
645,1,0,0,1,C2007,Katajanokka,405000,6279,2,"h, k, kh/s, vh...",64.5,2008,2,1.0,False,False,0.16666666666666666,60.16623689999999,24.968161
646,1,0,0,0,D,Katajanokka,510000,6538,2,h+k+kph+sauna,78.0,1902,2,4.0,True,False,1.0,60.16623689999999,24.968161
647,1,0,0,0,,Kallio,330000,6535,2,"h, alkovi, k, kph",50.5,1928,2,5.0,False,False,0.7142857142857143,60.18428689999999,24.9492728
648,1,0,0,0,,Malminkartano,180000,3529,2,"h, kk, s, p",51.0,2008,2,3.0,False,False,0.75,60.247528,24.8621235
649,1,0,0,0,E,Tapaninvainio,157000,4078,2,"h, k, s",38.5,1982,1,3.0,True,False,1.0,60.25848389999999,24.9850676
650,1,0,0,1,C2007,Munkkiniemi,242000,6205,2,h+kk,39.0,1958,1,3.0,False,False,0.75,60.19827029999999,24.8759886
651,1,0,0,1,,Malminkartano,180000,4500,2,"h, kk, vh",40.0,1952,2,1.0,False,False,0.3333333333333333,60.247528,24.8621235
652,1,0,0,0,E,Malmi,125000,2358,2,h+k,53.0,1964,0,2.0,False,False,0.6666666666666666,60.2510217,25.0105626
653,1,0,0,1,D2007,Malminkartano,150000,2679,2,"h, k, terassipiha",56.0,1981,1,1.0,False,False,0.25,60.247528,24.8621235
654,1,0,0,1,F,Suutarila,140000,2333,2,"h, avokeitti...",60.0,1991,1,2.0,False,False,0.6666666666666666,60.2809154,25.0109523
655,1,0,0,0,,Kallio,299000,4862,2,h+kk+kph,61.5,1932,2,5.0,False,False,0.7142857142857143,60.18428689999999,24.9492728
656,1,0,0,1,F,Maunula,158000,5097,2,h+kk+kph+vh (y...,31.0,1963,2,4.0,True,False,1.0,60.2298038,24.9305784
657,1,0,0,1,E2007,Sörnäinen,227000,7094,2,"h, kk, alkovi,...",32.0,1938,2,5.0,False,False,0.625,60.1864219,24.9689707
658,1,0,0,0,,Punavuori,280000,7216,2,",kk",38.8,1939,1,5.0,True,False,1.0,60.1617225,24.9364126
659,1,0,0,0,,Puotinharju,140200,3403,2,"h, kk, kph, ra...",41.2,1965,1,2.0,False,False,0.6666666666666666,60.2128881,25.0778804
660,1,0,0,0,,Pohjois-haaga,220000,5176,2,h+kk+kph+parve...,42.5,1956,2,3.0,True,False,1.0,60.2245435,24.8977538
661,1,0,0,0,F,Kamppi,329000,7477,2,h+avok+kph+vh,44.0,1962,2,1.0,False,False,0.16666666666666666,60.16745770000001,24.9310748
662,1,0,0,1,E2007,Munkkiniemi,260000,5417,2," h, kk, kph, p",48.0,1955,1,2.0,False,False,0.2857142857142857,60.19827029999999,24.8759886
663,1,0,0,1,,Malminkartano,240100,4900,2,"h, kk, vh",49.0,1952,2,3.0,True,False,1.0,60.247528,24.8621235
664,1,0,0,0,D2007,Etelä-haaga,250000,4717,2,"h, k, lasitett...",53.0,1960,1,1.0,False,False,0.25,60.21249009999999,24.8983908
665,1,0,0,0,C2007,Pohjois-haaga,213000,3908,2,"h, k, kph, s, ...",54.5,1985,2,3.0,True,False,1.0,60.2245435,24.8977538
666,1,0,0,1,F,Lauttasaari,273168,4967,2,"h, k, kph, par...",55.0,1965,0,1.0,False,False,0.25,60.1573302,24.8772531
667,1,0,0,1,G,Kontula,112000,1867,2,h+k,60.0,1967,2,5.0,False,False,0.625,60.23661,25.0836227
668,1,0,0,1,D2007,Vuosaari,160091,2521,2,"h, k, kh, infr...",63.5,1966,1,1.0,False,False,0.125,60.2087898,25.1437314
669,1,0,0,0,E,Oulunkylä,225000,4891,2,h+kk,46.0,1963,2,1.0,False,False,0.3333333333333333,60.2290821,24.9634242
670,1,0,0,0,E,Etelä-haaga,215000,4624,2,"h,kk,kh ",46.5,1957,1,1.0,False,False,0.3333333333333333,60.21249009999999,24.8983908
671,1,0,0,1,G,Herttoniemi,208000,4333,2,"h, k",48.0,1956,1,1.0,False,False,0.125,60.19473499999999,25.0326173
672,1,0,0,1,D2007,Torkkelinmäki,350000,7000,2,"h, avok., alko...",50.0,1928,2,5.0,False,False,0.7142857142857143,60.1853784,24.9565782
673,1,0,0,1,E2007,Puotinharju,172500,3350,2,"h, k, kph, p",51.5,1963,2,2.0,False,False,0.2222222222222222,60.2128881,25.0778804
674,1,0,0,1,F,Vallila,320000,6095,2,h+k+kph+2parve...,52.5,1953,2,9.0,False,False,0.8181818181818182,60.19443539999999,24.9570247
675,1,0,0,0,,Pihlajamäki,157000,2829,2,"h,rt, kk,p (la...",55.5,1964,2,2.0,False,False,0.6666666666666666,60.2347506,25.0103757
676,1,0,0,1,E2007,Vuosaari,145000,2736,2,"h, k",53.0,1965,2,3.0,True,False,1.0,60.2087898,25.1437314
677,1,0,0,1,D,Aurinkolahti,330000,5690,2,"h, avok, kh, s...",58.0,2007,2,2.0,False,False,0.4,60.2022233,25.1537517
678,1,0,0,0,E2007,Pihlajamäki,132000,2200,2," h, k, kph/WC,...",60.0,1964,1,2.0,False,False,0.5,60.2347506,25.0103757
679,1,0,0,0,G2013,Lauttasaari,250000,6944,2,"h, k, kph, ran...",36.0,1953,2,2.0,False,False,0.5,60.1573302,24.8772531
680,1,0,0,1,E2007,Munkkivuori,236000,5021,2,"h,k,vh,p",47.0,1957,2,4.0,False,False,0.5,60.2067036,24.8712125
681,1,0,0,0,,Myllypuro,129000,2481,2,"h, k, kph, l...",52.0,1965,0,1.0,False,False,0.25,60.22358639999999,25.0677607
682,1,0,0,0,,Kannelmäki,172000,3099,2,"h,k,kph,lasite...",55.5,1973,2,5.0,True,False,1.0,60.24169730000001,24.8854207
683,1,0,0,1,A,Lauttasaari,257716,6608,2," h, avokeitti&...",39.0,2012,2,3.0,False,False,0.375,60.1573302,24.8772531
684,1,0,0,1,C,Jätkäsaari,435000,10000,2, h+ kt+terassi...,43.5,2016,2,6.0,False,False,0.8571428571428571,60.15660510000001,24.9117725
685,1,0,0,1,F,Vallila,299700,6244,2,"h,kk,kh,vh,las...",48.0,2013,2,5.0,True,False,1.0,60.19443539999999,24.9570247
686,1,0,0,0,F,Yliskylä,155000,3196,2,"h, kk",48.5,1975,1,3.0,True,False,1.0,60.1797195,25.0548387
687,1,0,0,1,G2013,Sörnäinen,270000,5400,2,"h, avok., kph ...",50.0,1962,2,6.0,False,False,0.75,60.1864219,24.9689707
688,1,0,0,1,E2007,Puotinharju,175000,3431,2,h+k+kh+p,51.0,1962,1,3.0,False,False,0.75,60.2128881,25.0778804
689,1,0,0,0,E2007,Etelä-haaga,185000,3627,2, h+kk,51.0,1964,1,3.0,True,False,1.0,60.21249009999999,24.8983908
690,1,0,0,1,D2007,Pukinmäki,237000,4647,2,"h, k, kph, s, ...",51.0,2009,2,3.0,False,False,0.42857142857142855,60.24496019999999,24.9890411
691,1,0,0,1,F,Kallio,275000,5093,2,h+kk+kph+parve...,54.0,1959,0,1.0,False,False,0.125,60.18428689999999,24.9492728
692,1,0,0,0,F2014,Punavuori,445000,8180,2,"h, k, kph",54.4,1906,2,3.0,False,False,0.75,60.1617225,24.9364126
693,1,0,0,1,B2007,Aurinkolahti,250000,4348,2,"h, kk, kph/sau...",57.5,2012,2,1.0,False,False,0.2,60.2022233,25.1537517
694,1,0,0,0,,Vallila,196000,3267,2,h+k,60.0,1925,0,1.0,False,False,0.25,60.19443539999999,24.9570247
695,1,0,0,0,F,Kruununhaka,550000,5641,2,"h, k, kph, s",97.5,1911,2,4.0,True,False,1.0,60.1721106,24.9579177
696,1,0,0,0,,Käpylä,196000,5158,2,"h, kk",38.0,1944,2,4.0,True,False,1.0,60.21416300000001,24.950781
697,1,0,0,0,F2013,Hermanni,199000,4682,2,h+kk+kph+p,42.5,1957,1,2.0,False,False,0.5,60.1950971,24.9667755
698,1,0,0,1,,Herttoniemi,245000,5000,2,"h, avok., kph/...",49.0,2012,2,3.0,False,False,0.75,60.19473499999999,25.0326173
699,1,0,0,1,A2007,Lauttasaari,492500,9949,2,"h,avokeitti...",49.5,2015,2,5.0,False,False,0.8333333333333334,60.1573302,24.8772531
700,1,0,0,0,F,Pihlajamäki,124000,2255,2,h+kk+kph+vh+la...,55.0,1963,1,1.0,False,False,0.25,60.2347506,25.0103757
701,1,0,0,1,,Maunula,155000,2743,2,"h, k",56.5,1963,1,3.0,False,False,0.75,60.2298038,24.9305784
702,1,0,0,0,G,Punavuori,357000,5667,2,"h, avokeitti...",63.0,1909,2,1.0,False,False,0.2,60.1617225,24.9364126
703,1,0,0,0,C,Keski-Töölö,373000,5485,2,"h, k",68.0,1926,0,4.0,False,False,0.6666666666666666,60.1833369,24.9224802
704,1,0,0,1,,Munkkiniemi,225000,5357,2, h+kk+kph,42.0,1938,1,5.0,False,False,0.8333333333333334,60.19827029999999,24.8759886
705,1,0,0,0,E2007,Etelä-haaga,235000,5465,2,"h, k, kph, par...",43.0,1961,1,2.0,False,False,0.6666666666666666,60.21249009999999,24.8983908
706,1,0,0,1,F,Taka-töölö,287500,5693,1,"h, avokeitti...",50.5,1926,2,1.0,False,False,0.16666666666666666,60.1816434,24.9181181
707,1,0,0,1,D,Pasila,280000,5234,2,"h, k, kph, s, ...",53.5,2004,2,8.0,True,False,1.0,60.1989806,24.9328452
708,1,0,0,0,E2007,Etelä-haaga,230000,5412,2,"h, kk, kph, la...",42.5,1962,2,1.0,False,False,0.3333333333333333,60.21249009999999,24.8983908
709,1,0,0,0,E2007,Hermanni,261000,5495,2,"h, k, kph ja vh",47.5,1960,1,3.0,False,False,0.75,60.1950971,24.9667755
710,1,0,0,1,F2013,Vuosaari,139000,2648,2,"h, kk",52.5,1965,2,1.0,False,False,0.125,60.2087898,25.1437314
711,1,0,0,1,E,Kallio,287000,5315,2,h+k+mh+vh+kph+...,54.0,1966,2,1.0,False,False,0.16666666666666666,60.18428689999999,24.9492728
712,1,0,0,1,F2015,Punavuori,405000,7364,2,"h, avok, kph, s",55.0,1951,2,2.0,False,False,0.3333333333333333,60.1617225,24.9364126
713,1,0,0,1,F,Pihlajisto,130000,2261,2,"h, k, kph, wc, p",57.5,1974,1,6.0,False,False,0.6666666666666666,60.2307621,24.9994794
714,1,0,0,1,F2007,Kallio,235000,6438,2, h+kk,36.5,1936,1,6.0,False,False,0.8571428571428571,60.18428689999999,24.9492728
715,1,0,0,1,E2007,Rastila,155000,2719,2,"h, k, kph, par...",57.0,1972,1,5.0,False,False,0.625,60.2069511,25.1240828
716,1,0,0,0,F2007,Kallio,270000,5870,2,h+kk,46.0,1962,2,4.0,False,False,0.5,60.18428689999999,24.9492728
717,1,0,0,0,,Vallila,198000,5425,2,h+kk+kph,36.5,1939,1,3.0,False,False,0.75,60.19443539999999,24.9570247
718,1,0,0,0,F2007,Etelä-haaga,225000,5114,2,h+kk+kh,44.0,1961,2,1.0,False,False,0.3333333333333333,60.21249009999999,24.8983908
719,1,0,0,1,G,Kamppi,361500,7230,2,h+k+kph+halli,50.0,1929,2,7.0,False,False,0.875,60.16745770000001,24.9310748
720,1,0,0,1,,Viikki,255000,4951,2,"h, avok, s, la...",51.5,2011,2,2.0,False,False,0.5,60.2251453,25.0200552
721,1,0,0,0,D,Maunula,208001,3649,2,"h, k, parveke",57.0,1963,2,2.0,False,False,0.5,60.2298038,24.9305784
722,1,0,0,0,F,Roihuvuori,175000,3889,2,h+kk,45.0,1959,2,4.0,True,False,1.0,60.1952627,25.0485577
723,1,0,0,0,F2013,Keski-Töölö,336500,6471,2," h, k",52.0,1945,2,-1.0,False,False,-0.3333333333333333,60.1833369,24.9224802
724,0,1,0,0,E,Vuosaari,232000,3245,2,h+k+wc+s/ph+pu...,71.5,1989,2,1.0,False,False,0.5,60.2087898,25.1437314
725,1,0,0,1,,Kallio,275000,4955,2,"h, k, kph, las...",55.5,1973,2,2.0,False,False,0.3333333333333333,60.18428689999999,24.9492728
726,1,0,0,1,,Etu-Töölö,485000,7132,2,"h, avok, s",68.0,1928,2,5.0,False,False,0.8333333333333334,60.1738218,24.9185301
727,1,0,0,1,D2007,Keski-Töölö,282000,5423,2,"h, avok, kh",52.0,1938,2,3.0,False,False,0.5,60.1833369,24.9224802
728,1,0,0,1,C2007,Vallila,265000,4862,2,"h, kk",54.5,1968,1,6.0,False,False,0.8571428571428571,60.19443539999999,24.9570247
729,1,0,0,1,,Malminkartano,162000,2746,2,"h, rt, k, kph,...",59.0,1987,2,4.0,False,False,0.8,60.247528,24.8621235
730,1,0,0,0,,Kannelmäki,197000,3582,2,"h,k,kph,lasite...",55.0,2003,2,4.0,False,False,0.8,60.24169730000001,24.8854207
731,1,0,0,0,D2007,Kannelmäki,174000,3515,2,"h, k, kph",49.5,1959,1,1.0,False,False,0.3333333333333333,60.24169730000001,24.8854207
732,1,0,0,1,E,Näkinpuisto,299000,5025,2, h+k+s+p,59.5,1985,1,5.0,False,False,0.625,60.1805915,24.9571219
733,1,0,0,1,D2007,Hermanni,200000,4598,2,h+kk+kh,43.5,1954,1,2.0,False,False,0.3333333333333333,60.1950971,24.9667755
734,1,0,0,1,F2016,Punavuori,386000,8301,2,"h, avok, kph",46.5,1931,2,6.0,True,False,1.0,60.1617225,24.9364126
735,1,0,0,0,,Munkkiniemi,326339,6943,2,h+k+kp+vh,47.0,1954,2,2.0,False,False,0.5,60.19827029999999,24.8759886
736,1,0,0,1,F,Etu-Töölö,508000,6195,3,h+k,82.0,1926,2,5.0,False,False,0.8333333333333334,60.1738218,24.9185301
737,1,0,0,1,,Lintulahti,275000,7051,2,h+avok+s,39.0,1939,2,5.0,False,False,0.625,60.184014,24.962235
738,1,0,0,1,D2007,Hermanni,225000,5696,2,h+kk+kh,39.5,1954,1,1.0,False,False,0.16666666666666666,60.1950971,24.9667755
739,1,0,0,0,F2007,Etelä-haaga,257000,5411,2,"h, kk, kph, la...",47.5,1962,2,3.0,True,False,1.0,60.21249009999999,24.8983908
740,1,0,0,1,D2007,Hermanni,260000,5474,2,"h, kk, kh, 2 k...",47.5,1954,2,2.0,False,False,0.3333333333333333,60.1950971,24.9667755
741,1,0,0,0,F2013,Oulunkylä,175000,3608,2,"h, kk, kph, pa...",48.5,1978,1,1.0,False,False,0.5,60.2290821,24.9634242
742,1,0,0,0,,Lauttasaari,259900,5096,2," h, k, kph, pa...",51.0,1945,1,3.0,False,False,0.75,60.1573302,24.8772531
743,1,0,0,0,E2007,Pohjois-Meilahti,271000,5314,2,"h, k, kph, p",51.0,1950,1,2.0,False,False,0.25,60.18237120000001,24.8835707
744,1,0,0,1,,Pukinmäki,179000,3410,2,h+k+ kph+s+las...,52.5,1985,1,3.0,False,False,0.75,60.24496019999999,24.9890411
745,0,1,0,0,E2017,Tapaninvainio,250000,4545,2,"h, avok, kph +...",55.0,1989,2,1.0,True,False,1.0,60.25848389999999,24.9850676
746,1,0,0,1,G,Kamppi,331000,5911,2,"h,kph,wc",56.0,1924,-1,1.0,False,False,0.16666666666666666,60.16745770000001,24.9310748
747,1,0,0,0,F2007,Myllypuro,176000,2909,2,"-3h, k, parveke",60.5,1964,1,3.0,False,False,0.75,60.22358639999999,25.0677607
748,1,0,0,0,G2013,Pohjois-haaga,212000,4874,2,"h, kk, kph, vh",43.5,1957,1,2.0,False,False,0.6666666666666666,60.2245435,24.8977538
749,1,0,0,0,F2007,Etelä-haaga,202000,4489,2, h + kk + kph + p,45.0,1957,0,2.0,False,False,0.6666666666666666,60.21249009999999,24.8983908
750,1,0,0,1,A2007,Länsi-pasila,305000,6703,2,"h,kt,kph,s,las...",45.5,2013,2,2.0,False,False,0.4,60.1989806,24.9328452
751,1,0,0,0,E2007,Kumpula,255000,5543,2,"h, avok, kh",46.0,1939,1,2.0,True,False,1.0,60.2091078,24.9647355
752,1,0,0,0,F,Kannelmäki,110000,2200,2," h, k, p",50.0,1962,0,2.0,False,False,0.6666666666666666,60.24169730000001,24.8854207
753,1,0,0,1,,Vuosaari,157000,3091,2,"h, k, kph-wc, ...",50.8,1964,2,,,,,60.2087898,25.1437314
754,1,0,0,1,D2007,Keski-Töölö,280000,5385,2,"h, avok, kh",52.0,1938,2,2.0,False,False,0.3333333333333333,60.1833369,24.9224802
755,1,0,0,0,,Lauttasaari,282500,4871,2,"h, k, vh, kh, ...",58.0,1968,2,2.0,True,False,1.0,60.1573302,24.8772531
756,1,0,0,1,D2007,Merihaka,260000,4333,2, h+k,60.0,1980,0,4.0,False,False,0.5,60.17924060000001,24.9608709
757,1,0,0,1,D,Pihlajamäki,145500,2205,2,h+k+kph+vh+las...,66.0,1964,2,6.0,False,False,0.75,60.2347506,25.0103757
758,1,0,0,1,C2013,Käpylä,418320,8996,2,"h, kt, s, parveke",46.5,2017,2,5.0,False,False,0.8333333333333334,60.21416300000001,24.950781
759,1,0,0,1,,Puotinharju,174500,3598,2,"h, k, kph, las...",48.5,1963,2,7.0,False,False,0.875,60.2128881,25.0778804
760,1,0,0,1,E,Taka-töölö,336000,6857,2," h, avok., kh",49.0,1952,1,6.0,False,False,0.8571428571428571,60.1816434,24.9181181
761,1,0,0,0,E2007,Etelä-haaga,212000,4157,2,"h, k, kph, par...",51.0,1964,2,3.0,True,False,1.0,60.21249009999999,24.8983908
762,1,0,0,0,,Puotinharju,165000,3204,2,"h, k, kph, par...",51.5,1963,2,2.0,False,False,0.25,60.2128881,25.0778804
763,1,0,0,0,,Pitäjänmäki,198391,3743,2,"-3h, k",53.0,1973,2,2.0,False,False,0.25,60.2229798,24.8620621
764,1,0,0,0,E2007,Etelä-haaga,264801,4886,2,"h, avokeitti...",54.2,1954,2,3.0,False,False,0.75,60.21249009999999,24.8983908
765,1,0,0,1,,Harju,307000,5633,2,"h, k, s, p",54.5,2000,2,5.0,False,False,0.625,60.1882578,24.955949
766,1,0,0,0,,Malmi,130000,2301,2,h+k+s,56.5,1968,1,2.0,True,False,1.0,60.2510217,25.0105626
767,1,0,0,1,D,Tapanila,290000,4603,1,-2 h + kk,63.0,2008,2,2.0,False,False,0.6666666666666666,60.262511,25.0272302
768,1,0,0,0,,Munkkiniemi,341000,6434,2,h+k ,53.0,1957,2,3.0,False,False,0.5,60.19827029999999,24.8759886
769,1,0,0,1,G,Kruununhaka,314000,8722,2,"h, k, kph (ull...",36.0,1889,1,5.0,True,False,1.0,60.1721106,24.9579177
770,1,0,0,1,,Punavuori,295000,7763,2,h+kk+kph,38.0,1960,1,3.0,False,False,0.6,60.1617225,24.9364126
771,1,0,0,1,,Punavuori,425000,10625,2," h, avok, kph",40.0,1907,2,3.0,False,False,0.6,60.1617225,24.9364126
